tweets,likes,time
"“If your enemy is secure at all points, be prepared for him. If he is in superior strength, evade him. If your opponent is temperamental, seek to irritate him. Pretend to be weak, that he may grow arrogant. "" ― Sun Tzu, The Art of War https://t.co/QWD9fjrmWb",0,2021-07-07 06:20:06
"@Sentletse You not smart ne, don't you think Eugene came out with some info?  Phela Babas hobby is the art of war and what we are in now is war unless udom",0,2021-07-07 06:17:24
@micsolana Imagine thinking that not learning history makes you well-positioned in the art of war.,2,2021-07-07 05:55:15
"i literally spent decades going down every rabbit hole i could find

i literally spent decades meditating and mastering my chi

i literally read the art of war a thousand times

i trust myself
i'm ready for anything you got",6,2021-07-07 05:12:17
@jstevewhite @HistoryBoomer @StrangelEdweird The art of war is mostly about how to avoid violence.,4,2021-07-07 05:04:57
"Touch. Pull. Push. Sway. Tug. Still. 
The art of war. The art of love. Treat enemies and lovers as one. Connect. Feel. Disarm. Heal.",0,2021-07-07 04:57:31
"Lovers try to hide. Lovers try to love openly. 
The art of war, the are of love. Swift and tender. Slow and intentful. Strive towards contact.",0,2021-07-07 04:56:54
"@kairyluminess LMFAO KAIRY

They're gonna use this as reference material when they write the sequel to The Art of War",1,2021-07-07 04:55:32
"@mahparasafdar Afghans over the years have learnt the art of war so well perhaps that now they don't want to get out of practice. 
خدا کے لئے امن کو بھی ایک موقع دے کر دیکھ لیں۔",0,2021-07-07 04:43:58
"+++ Time Patrollers you keep playing around with like a hatchling with its first toy!⠀ ⠀⠀

⠀⠀⠀In the art of war you're nothing but a greenscaled simp with too much power to know what to do with ,  that's why you have that Nannie Berriblu around to do all the real work +++",1,2021-07-07 04:30:29
"“When at rest, be like the forest.

When raiding, be like fire.”

- Sun Tzu, The Art of War",1,2021-07-07 04:24:38
This man has definitely read the art of war https://t.co/1WxxofHOKH,3,2021-07-07 04:23:00
"@PrettyDergy -Sun Tzu ""The Art of War""",1,2021-07-07 04:13:46
@Rustywelbeck1 @MichaelPSenger they wrote the art of war.  then again winnie the pooh is acting more like imperial japan than what china should be,0,2021-07-07 03:53:30
@Velokx He wrote the art of war,0,2021-07-07 03:50:22
"@Goosefucker2 ""cry about it"" - Sun Tzu, The Art of War",1,2021-07-07 03:49:12
"For the longest time it was Murder at 1600 and The Art of War. 
I’ve had some weird ones as well. https://t.co/6yMxTYHi8f",1,2021-07-07 03:47:51
"@mrbenjaminlaw Read Sun Tzu's ""The Art of War"" - its called ""divide &amp; conquer""",3,2021-07-07 03:40:37
🤐No 48 Laws of Power or The Art of War 🤣 https://t.co/mA0A1oqikb,0,2021-07-07 03:36:56
"@jodyssanders *retching
Or the Art of War, but maybe I stopped too soon",3,2021-07-07 03:30:49
@gee_johnes @hmarskov_ The art of war😂,2,2021-07-07 03:29:03
"@caleb_jspr If she's not blood related, she can be dated
-Probably Something Sun Tzu would say
The art of war",0,2021-07-07 02:39:38
"You got to start looking at all resources of information, yes yt’s too (The art of war) we can’t afford to overlook anything when we getting our ass kicked💯and only those who believe this government is here to help them got the jab. Others made preparations https://t.co/beWPkUMQwP",0,2021-07-07 02:34:14
Doesn't this cohort usually pretend to have read The Art of War? It's conspicuously absent https://t.co/BORoD0GzW6,0,2021-07-07 02:14:00
"“If your enemy is secure at all points, be prepared for him. If he is in superior strength, evade him. If your opponent is temperamental, seek to irritate him. Pretend to be weak, that he may grow arrogant. "" ― Sun Tzu, The Art of War https://t.co/9QjIuYXL6U",0,2021-07-07 02:13:31
"This is wonderful insights..&amp; there are many details abt many aspects l. And Yes this 📚 really interesting... 
""The Art of War""
Every leader must read or any one who thinking to... #goodhabit #thankyou🤗❤️
https://t.co/xiZAdaHQak",0,2021-07-07 02:13:00
"@MissAmyTobey Thiel 🤮

(Also doesn't this cohort usually pretend to have read The Art of War?)",1,2021-07-07 02:12:02
The Art of War by Sun Tzu https://t.co/4vc5ErCEtY,0,2021-07-07 02:09:15
@0riginalGnome The Art of War by Sun Tzu and The Birth of Tragedy by Nietszche.,1,2021-07-07 02:08:53
"Truth is I am not letting you walk over me, tho in reality that's what it is. I am only paying attention to the art of war your insults are teaching me. So I want more of those stones, throw them my way. Watch me build an empire",0,2021-07-07 01:43:26
"@JacobABlackwell the art of war was not written by a white man, so it did not qualify",0,2021-07-07 00:38:48
"@calvwest Yes, what we are all training for. The Art of War.",1,2021-07-07 00:38:35
"sometimes I delve into military tactics and strategies and the art of war.  After all, there is still a part of me that's a Marine at heart, you know, ""Once a Marine, ALWAYS a Marine"".  So without further ado, ...",0,2021-07-07 00:29:14
Really surprised The Art of War didn’t make this list. https://t.co/3Iou4cNMLk,4,2021-07-07 00:28:35
The Art of War is such a great book. A lot of my characters are mere personifications based off of his laws.,1,2021-07-07 00:28:16
The Art Of War For Writers https://t.co/Tzr9XR2vTl #selfimprovement #writingcommunity,0,2021-07-07 00:14:39
"Book to read: 📚

The Art Of War by - Sun Tzu",0,2021-07-06 23:48:39
@girlgone_crypto The art of war,1,2021-07-06 23:24:43
why did I just find a copy of “the art of war” at my house like what was my mom thinking that 14 year old me was gonna read that,0,2021-07-06 23:21:20
@technosjoy - Sun Tzu the Art of War,1,2021-07-06 23:09:04
@DrewLawDesign Sun Su The Art of War,3,2021-07-06 22:59:02
"@LibyaReview You cannot provoke us against libya with your absent brain. The Turkish nation, who wrote the rules of the art of war, will never fall for this psychological provocation.😉",3,2021-07-06 22:47:26
"“There is no instance of a nation benefitting from prolonged warfare.”
― Sun Tzu, The Art of War https://t.co/EbGcJjA5y6",0,2021-07-06 22:23:12
"@futzo23 The fact that ""The Art of War"" and ""The Book of Five Rings"" didn't make the list gives me hope that Marcus Aurelius will eventually pass out of fashion.",0,2021-07-06 21:52:55
Finna read the art of war to see if it makes me smarter or at least a better smash player,1,2021-07-06 21:44:19
"@DnorValorant Make that mf read the art of war. Short book, essential read, and should help with toxicity AND game sense",1,2021-07-06 20:58:28
"@DeathCar72 19 books that will be forgotten in a decade or two, along with one from 2000 years ago? Mildly surprised the Art of War isn't on there, but I guess that's out of fashion among MBA types.",1,2021-07-06 20:55:39
"Esam? More like Biggie Smalls

Actually destroyed in the art of war,",5,2021-07-06 20:53:55
"@Darby_Lines Seriously. Video games have better and deeper writing than that shit.

I’m only surprised “The Art of War” isn’t on it, but I think that was more of an 80s/90s fad",0,2021-07-06 20:35:06
"@marinakukso @_ElizabethMay I can't believe The Art of War isn't there or that he didn't head off the ""no women"" criticism by including Atlas Shrugged",36,2021-07-06 20:28:55
"@AngryBlackLady Geez how could they forget The Prince, and the Art of War, they are just trying to fail",1,2021-07-06 20:18:31
"@drphillips2001 @LDBurnett Hey, now. *Thinking, Fast and Slow* is also good.

The Stoics were repurposed as self-help psychology a few years ago. Like using *The Art of War* for business back in the 80s or some such.",1,2021-07-06 20:16:44
"@PhuzaFaceQueen If you studied the Art of war by Sun Tzu knowing the front line is very crucial. In fact, I'm planning to bring out the 
 Bismarck Tank for you tonight.

Don't sleep, it's war  🚩📣🏁😂 https://t.co/B0lI9hdLGB",1,2021-07-06 20:16:33
"“ There is no instance of a nation benefitting from prolonged warfare” Sun Tzu, The Art of War",0,2021-07-06 20:00:23
"""I WILL: PRACTICE AND PROSPER, CRAFT.""
""IN MY HANDS. THE ART OF WAR. THE CRAFT.""

""WONDROUS PEACEMAKER, TRUTH-SEEKER.""

""PRINCE OF DARK DOMINIONS. TARTARUS/HADES.""
(""I AM HE, WHO IS, I AM, TO COME FOR YOU..."")

""By and By, LORD, By and By. Amen. AND AMEN.""",0,2021-07-06 19:23:23
"I was reading the art of war during lunch, and this line really spoke to me. https://t.co/i5dwRYUcZS",75,2021-07-06 19:20:18
"War, and the art of war, and the
landscape of war. Grant me freedom from objects,
says the painting. I will help you, says the paint.",106,2021-07-06 19:17:33
"@Pumz0t “For the wise man delights in establishing his merit, the brave man likes to show his courage in action, the covetous man is quick at seizing advantages, and the stupid man has no fear of death.” -Sun Tzu The Art of War. Good 📖",2,2021-07-06 19:09:03
"@profwolff All superpowers cut their teeth in Afghanistan. It is China's turn now. Come on China, show us the Art of War in action.",0,2021-07-06 19:08:12
"@mattRroth @michaelmalice Never underestimate your enemy. Every general has read the art of war, and understand it perfectly.",2,2021-07-06 19:01:06
"“The Art of War” is all about, https://t.co/5wjItK3UEn",0,2021-07-06 19:00:15
"@AsekaNdaba you missed it. just forget everything you think you know and listen to me carefully. 
chaos is the art of war where the enemy appears harmless and turns indigenous folk against one another by selectively siding with one tribe while destroying the rest.",0,2021-07-06 19:00:11
Isn’t it the Deweyite version of Sun Tzu’s The Art of War ? https://t.co/kqKJsUWU4L,1,2021-07-06 18:52:37
"""Natural History describes this as an insect version of Sun Tzu’s THE ART OF WAR"" @chicago_sun features HOW NOT TO BE EATEN https://t.co/qjsg6RBiMD #bookreview @ucpress",0,2021-07-06 18:45:03
@BernieSanders Psychopathy (antisocial personality disorder) look it up Bernie. Its also how the dems stole the D primary.  You can't beat them while playing their game (the art of war),0,2021-07-06 18:36:06
"All warfare is based on deception.Hence, when we are able to attack, we must seem unable; when using our forces, we must appear inactive; when we are near, we must make the enemy believe we are far away; when far away, we must make him believe we are near.
Sun tzu, The Art of War",289,2021-07-06 18:33:06
THE UNDERRATED SERIES THIS SERIES IS CREATED BY @1mabentertain AND @2mabentertain THANKS💯💯💯💯 BONE THUGS-N-HARMONY @ThisIsBizzyBone @LayzieBTNH @FleshnBoneBTNH @BTNHWISHBONE @iamKrayzieBone @BTNHBONETHUGS MASTERPIECE “HATIN’ NATION” ALBUM (THE ART OF WAR: WORLD WAR 2) https://t.co/pCHn84tmNB,1,2021-07-06 18:16:59
"i deadass didn’t want to fall under the column of being seen as a a stupid, plain, clueless woman (and man i hate it when i feel stupid) &amp; thought abt strategic-planning/thinking like the art of war when i had to respond to mindtricks set by men. but it was tiring, and often…",0,2021-07-06 18:14:38
THE UNDERRATED SERIES THIS SERIES IS CREATED BY @1mabentertain AND @2mabentertain THANKS💯💯💯💯 BONE THUGS-N-HARMONY @ThisIsBizzyBone @LayzieBTNH @FleshnBoneBTNH @BTNHWISHBONE @iamKrayzieBone @BTNHBONETHUGS MASTERPIECE “HATIN’ NATION” ALBUM (THE ART OF WAR: WORLD WAR 2) https://t.co/Ux7auk3wSR,1,2021-07-06 18:09:58
"Art of War - tomorrow at 7pm live, or buy a ticket and get the recording as well.. see you then, I hope!
https://t.co/BaWn5CLXPB https://t.co/IW4pH1dECm",21,2021-07-06 18:04:19
"I finished writing the first chapter of my Anthology inspired by The Art of War.

Somehow I have three wips now lol have to get back to the first one &gt;.&lt;",1,2021-07-06 17:53:24
the art of war https://t.co/31HZnc9pwG,7,2021-07-06 17:48:16
The Art of War! The War of Art!,1,2021-07-06 17:45:52
"@TheRealHoarse @AngryBlackLady Kind of remarkable ""The Art of War"" wasn't on the list.",6,2021-07-06 17:32:26
@OMartell__ I mean damn people apply The Art of War in places other than warfare as well nowadays 🤷🏽‍♂️,0,2021-07-06 17:31:47
@TheRealHoarse @AngryBlackLady I can’t believe he left out “The Art of War” by Sun Tzu. That would have made the list complete.,6,2021-07-06 17:30:21
@0ddette They’re just doing the art of war thing where you appear weak when you are strong (cope),1,2021-07-06 17:29:51
"@DPJHodges 'that's fighting on 3 fronts..not a wise move, glasshopper.'  The Art of War-  Sun Tzu.",0,2021-07-06 17:25:28
Imagine reading the Art of War by Sun Tzu and being like “this nigga spittin imma use this disinformation shit on my girl”,15,2021-07-06 17:24:55
And if the art of war that means they’ll be coming sooner or later https://t.co/KozjCRe7Qn,0,2021-07-06 17:18:07
"The art of war of varying his plans, he keeps the enemy is open ground.",0,2021-07-06 17:06:26
"#NowPlaying Neighborhood Slang by Bone Thugs N Harmony The Art of War Disc 2 https://t.co/HJkvEsLzHt Listen in!
 https://t.co/IH8rwvezcq https://t.co/kUzs5tLEXy",1,2021-07-06 17:03:43
@andyandrist I'm pretty sure Sun Tzu wrote this in the art of war,1,2021-07-06 16:54:04
@manicprod Games are the art of war.,0,2021-07-06 16:52:17
The art of war being most known for its advice about not fighting seems like kind of a ripoff more than wisdom. Like a weight loss book that recommends how to not get fat in the first place,0,2021-07-06 16:41:28
"The martyr takes his aim
And wounds the holy man
And on the eighth day
God made the art of war
And laughing planned the end...
https://t.co/DZOwrVL3Pb
Nevermore ""Deconstrucción"" https://t.co/HiYsyMSlnW",3,2021-07-06 16:23:31
@only_a_bill @laurenthehough HEY! I read The Art of War back in 1983 or 84 because I kept getting my ass kicked playing RISK. The one thing I learned... all the strategy in the world is shit if you keep getting bad dice rolls.,3,2021-07-06 16:21:44
"Finished reading The Peter Principle this morning. 

Great read.

Reading the Art of War next.",0,2021-07-06 16:19:33
"@OMartell__ There is literally a scene where it goes in depth about the advantages of a certain terrain and even gives the specific name Sun Tzu came up with for it, but yea, Hara is incapable of including lessons from The Art of War lol https://t.co/ylq8tnsCR4",1,2021-07-06 16:16:46
Grandkids practicing social distancing. 4 yr 8 months old Granddaughter is reading “The Art of War” https://t.co/WeO5sNVLBM,0,2021-07-06 16:15:05
"Essential.

Strategy, perspective. Everything.

Sun Tzu: The Art of War - (Audiobook) https://t.co/2QDYhZjmHB via @YouTube",0,2021-07-06 16:13:44
"The art of war = Peace vs Victory

- @ShallonXO",0,2021-07-06 15:47:02
@cheaptrickrules I'm guessing The Art of War wasn't white enough to make the list?,1,2021-07-06 15:28:11
142. Bone Thugs-n-Harmony - The Art of War: World War 1 https://t.co/Yf7U1VQGc8,0,2021-07-06 15:19:51
Sun Tzu: The Art of War - (Audiobook) https://t.co/OyVMDkM8zE via @YouTube,0,2021-07-06 15:13:37
"“Victorious warriors win first and then go to war, while defeated warriors go to war first and then seek to win”

― Sun Tzu, The Art of War",1,2021-07-06 15:08:59
"“Victorious warriors win first and then go to war, while defeated warriors go to war first and then seek to win”
― Sun Tzu, The Art of War",0,2021-07-06 14:36:23
"@laurenthehough That thread has been brought to you by Businesswave, NASDAQ, and the year 1987 in particular.

(OTOH...no 'The Art of War'? I am disappointed, yuppie overachievers.)

https://t.co/wrdmMibXNA",45,2021-07-06 14:17:56
"@AriTruscan If it makes you feel any better, I'll bet money that he hasn't actually read it- 15 years ago that spot would have been filled by the Art of War",1,2021-07-06 14:06:47
"""No long war ever profited any country"" - Sun Tzu in The Art of War. #artofwar #suntzu #solutions - https://t.co/aPY4hR1u5W",0,2021-07-06 14:00:17
The Art of War https://t.co/SU760vGWV1,6,2021-07-06 13:35:24
"Books Before 30 🤞

plus 
The Art of War
The 80/20 Principle
Limitless
Unlimited Memory
The Obstacle is the way
The Dip
The Organized Mind
The Infinite Game
Focus
and many more... https://t.co/hYxrL8lbnJ",0,2021-07-06 13:33:33
"""Denial — like any other unsustainable tactic based on brute force instead of genuine power — can seem to work really well, until it doesn’t."" -- The Art of War When Panic Attacks https://t.co/2BArlxvQSS",0,2021-07-06 13:30:38
anyone else ever get a primal urge to reread the art of war by sun tzu,0,2021-07-06 13:28:51
the art of war in the art of noise,0,2021-07-06 13:19:57
@DavidAstinWalsh Lol my friend’s response was literally “why is the art of war not on this list”,3,2021-07-06 13:18:49
"Durch den Podcast ""Cui Bono-What the f*ck happened to Ken Jebsen"" drauf gestoßen:
Spannende Doku über die Desinformationskampagnen Russlands im Westen 
Operation InfeKtion: How Russia Perfected the Art of War | NYT Opinion https://t.co/OXur0uzFjT via @YouTube",4,2021-07-06 13:14:55
@vizizm @gumixheart That’s romantic in itself. The art of war,2,2021-07-06 12:56:18
@bougatsas1 The art of war is a great book,3,2021-07-06 12:49:49
someone buy me the Art of War pls,0,2021-07-06 12:45:46
"@yoursaba “No pic hoax” -Sun Tzu, the Art of War",0,2021-07-06 12:39:48
"Heading out to pick up my kid from camp soon. In my bag, I have a water bottle, snacks, and The Art of War by Sun Tzu. I'm ready.",0,2021-07-06 12:34:04
@snafkin0203 孫子兵法，The Art of War.,1,2021-07-06 12:00:54
"@siepsaysitagain Volgens mij is dat al een paar jaar. In the art of war, heb je het point of no return al bereikt op het moment dat de masse erachter komt.",1,2021-07-06 11:57:31
"“If you know the enemy &amp; know yourself, you need not fear the result of a hundred battles. If you know yourself but not the enemy, for every victory gained you will also suffer a defeat. If you know neither the enemy nor yourself you will succumb in every battle” 

The Art of War",5,2021-07-06 11:54:30
"- Sun Tzu ""The Art Of War."" approx. 500 BCE https://t.co/OUot7tx19U",20,2021-07-06 11:54:07
"The art of #Parenting is comparable to The Art of War. Anyone can be a parent,  to succeed you need skills, tactics and a hard wall to whack your head on. https://t.co/t4RbS4eafo #humour",3,2021-07-06 11:38:51
@GeorgeTakei It's almost like something out of the Art of War. Make your enemies turn on each other then pick them off one by one while they're too busy fighting among themselves to notice. Bold strategy.,6,2021-07-06 11:36:33
"Sun Tzu.. the art of war.. You do realise that this is them regrouping? Waiting for you, the enemy to become weak and complacent. No resting on laurels get ready for their next strategy its coming.",32,2021-07-06 11:35:05
"that was you tryna snipe me from an unknown location in a unknown territory……

&amp; you still didn’t hit me , can’t snipe me….. since you was reading the Art of War…….

so don’t try that sympathy shit like “O I was attacked I need money for being attacked…” @espn Jalen Rose…",0,2021-07-06 11:25:59
"I keep trynna tell you…..

leave it alone &amp; let it go &amp; go live your life…… you see how you secretly attacked me….. you was reading the Art of war &amp; reading psychology books….. playing chess trynna make your mind beat me thru like your subconscious…. @espn",0,2021-07-06 11:22:31
"Article complains about them leaving without saying when. Not something one would announce to the enemy, albeit indirectly.

As Sun Tzu said ‘In the Art of War’.

Strategy without tactics is the slowest route to victory, tactics without strategy is the noise before defeat 🇺🇸🏆",0,2021-07-06 10:44:12
@OMartell__ If people can understand Ousen's provisions tactic then I think the Art of War is simple enough,2,2021-07-06 10:36:08
@OstrichGlobal Rose 🌹 the art of war: use your enemies to fight your enemies!!,0,2021-07-06 10:26:24
"Though we heard of stupid haste in war, cleverness was never seen associated with long delays.

KINDLE&lt;The Art of War&gt;https://t.co/5KvOCDlbqb",1,2021-07-06 10:23:50
"@SourceMerlin -The ""Trojan Horse"" is inside your home sweet home (UK) and Europe will be affected indirectly somehow. That is simply :  ""-The Art of War-"" 
""-God Save the Queen-"" https://t.co/j7KuKNVTSl",0,2021-07-06 10:21:24
"athena:
- the art of war
- war and peace
- the darkening age
- the great gatsby
- the book thief",0,2021-07-06 10:13:21
"Chinese general and philosopher Sun Tzu wrote, “a wise general never fights a battle until he’s taken the high ground.” Learn how you can apply the brilliant strategies the general wrote about in his timeless classic, The Art of War. #loans #strategy https://t.co/YK7yzqctep https://t.co/DMliTaB6U8",0,2021-07-06 10:00:11
"The wise warrior avoids the battle.

―Sun Tzu, The Art of War",0,2021-07-06 09:41:57
"Just paid this.

But if I ever find the gimp who put the ticket on my car, he is going to get shown the art of war and that’s a promise 👌",2,2021-07-06 09:31:20
@KoroushAK The art of war/ Sun tzu,0,2021-07-06 09:10:21
the pdf of the art of war that i was using to stave off the endless march of my brain into the depths of sad has disappeared and apparently the hashtag women are delusional is trending in the us i dont know the context but boy do i hate america FUCK,0,2021-07-06 09:04:34
"@DaviesWriter The Art of War by SUN TZU
Reflections of a Man II by AMARI SOUL
The Subtle Art of Not Giving a F*CK by MARK MANSON https://t.co/nLZw4rJlX1",1,2021-07-06 09:00:32
"@flippantflaneur Sorry, sorry..not 48, 36. I kept calling it 48 for some reason. But anyways, it feels more like a supplementary to the Art of War. Also whoever wrote it has a sense of humor because after all the stratagems, number 36 is ""If all else fails, run!""",1,2021-07-06 07:43:46
"@flippantflaneur Wait, what about the Art of War?",1,2021-07-06 07:33:14
"The only thing cool about the rules of power and associated books is the random historical anecdotes they have.

Otherwise, it's mutually exclusive advice that gives the Art of War a run for its money. And it's read by the same pretentious executives tbh https://t.co/mbFipfHb7e",5,2021-07-06 07:31:44
"@Bundesheerbauer Sun Tzu's ""The Art of War"".
Selbst wenn man nicht vorhat, in eine Schlacht zu ziehen, die Beschreibung der verschiedenen Taktiken und wie wichtig es ist, dem Gegner intellektuell voraus zu sein (oft um unnötige Tode zu verhindern), war definitiv interessanter Lesestoff.",14,2021-07-06 07:09:37
The art of War simplified and words to live by... https://t.co/H3imR6F42f,1,2021-07-06 07:07:49
"@Katniss_Amc You have such a mastery for the art of war, Kat I love it! And I agree with you. So many new faces and so many trains. Overwhelm our system and scramble the message. They are up to no good. Could be a crazy week, yo https://t.co/tujYDHHKPX",3,2021-07-06 07:03:02
"【Movie】What is Ninja ? -warrior with special techniques in the art of war-
https://t.co/lww6ver1HI  https://t.co/s8YhqZeQp0",2,2021-07-06 06:52:47
Sun Tzu: The Art of War - (Audiobook) https://t.co/lupmK0TObI via @YouTube,0,2021-07-06 06:48:33
@JettDot The Art of War,1,2021-07-06 06:37:45
"Nothing more relatable rn than what Sun Tzu said on The Art of War:

“In time of peace, prepare for war; in time of war, prepare for peace”",0,2021-07-06 06:13:36
"Just found out that, in Ryu's stage in Street Fighter II, the signs in the background read ""Wind, Forest, Fire, Mountain,"" which is a reference to the Art of War: https://t.co/J2SfGuwF0i",0,2021-07-06 06:04:52
"Learnings from book, ' The Art of War'📍

- Supreme excellence consists of breaking the enemy's resistance without fighting.

-Who wishes to fight must first count the cost.

-Know your enemy and know yourself and you can fight a hundred battles without disaster.",8,2021-07-06 05:37:00
Security against defeat implies defensive tactics; ability to defeat the enemy means taking the offensive. (The Art of War)   #inspirationalquotes https://t.co/Zh02WWNgLP,0,2021-07-06 05:17:00
"Do you know about the Art Of War? 
Watch this.

To watch the 'Best of Brutally Honest Season 01' WARS OF CHINA, Click here:
https://t.co/nCgLgYlyWb
#VRATV #BrutallyHonest https://t.co/XZeHzsNK2x",2,2021-07-06 05:14:18
The art of war https://t.co/6c6Xld5cIx,0,2021-07-06 05:07:55
"Y'all ain’t givin' 'em music like this man.
Y’all just not. 

https://t.co/uUod60kOby",3,2021-07-06 05:00:15
"@LucePlaysPS5 ""Family is more important than Gravity""
-Sun Szu,the art of war",0,2021-07-06 04:45:08
just finished the art of war 🗣🤝,0,2021-07-06 04:35:26
"Judul : The Art of War
Penulis : Andri Wang
.
Informasi dan Pemesanan : 
https://t.co/9NMh8bEw1p
.
#JogjaPustaka #buku #bukugpu #SelfImprovement https://t.co/sNJqTmr7D3",0,2021-07-06 04:34:06
@tparsi I have so many mixed emotions to your tweet @tparsi. You seem really naive. The really really bad guys work the art of war… while we show our 💪. You need muscle behind the diplomacy. Can’t show weakness or risk being exploited. But there’s a new kind of 💪 &amp; we need to upgrade.,0,2021-07-06 04:31:57
"@SawyerMerritt @TroyTeslike @elonmusk ""The Art of War."" Don't forget the Master Plan",0,2021-07-06 04:27:37
"Energy may be likened to the bending of a crossbow; decision, to the releasing of a trigger. (The Art of War) #inspirationalquotes https://t.co/UIAEa9ujYM",0,2021-07-06 04:15:00
Time to smoke and read The Art Of War,0,2021-07-06 04:14:02
take The Art of War and apply it to dating,0,2021-07-06 04:08:09
"@IdkTreJ @jrp26bc @JonSmit55491751 @downey28 @MrAndyNgo I take it your young, thirsty for knowledge, and your place in the world. I urge you to read ; 1984, brave new world, Animal farm, and Farenheight 451. I recommend you listen to both sides of all social arguments, and expore all sources I also recommend you read the Art of War.",0,2021-07-06 04:05:56
"A wise man once said
""Its better to piss in the sink, than to sink in the piss""
-obama, the art of war",6,2021-07-06 04:05:23
"@FORGE0_ ⠀
⠀⠀ 𝐇is words and the tone of his voice， it is all likened from the  𝐇𝐎𝐋𝐘  𝐒𝐂𝐑𝐈𝐏𝐓𝐔𝐑𝐄𝐒.  History， the art of war， folktales， myths， and legends  ——  the  ❨  𝒐𝒏𝒄𝒆  ❩  golden seraphim could not help but indulge herself with such wisdom.

⠀⠀ ➵",0,2021-07-06 03:31:41
"@turtlesandarson ""I am miserable and life sucks."" - sun tzu, the art of war",1,2021-07-06 03:08:43
"The U.S. should defend allies and the key elements of the global economy, but also forgo alliance expansion, ambitious war plans, or the sense that we can somehow do it all. In #ArtOfWar, @MichaelEOHanlon lays out a strategy of #ResoluteRestraint: https://t.co/XNEvJeorH4 https://t.co/k8VLqVzlGK",12,2021-07-06 02:46:01
"""When we are near, we must make the enemy believe we are far away; when far away, we must make him believe we are near. Hold out baits to entice the enemy. Feign disorder, and crush him.""

- Sun Tzu, The Art Of War https://t.co/heMCQrKszS",0,2021-07-06 01:53:13
"@DennisMOLeary It was an ambush. And the P'ang Chuan really died in front of that tree, as soon as he lit fire to read it.  I trust my money with a guy who knows Sun Zi and The Art of War;)",0,2021-07-06 01:47:24
"""Alright class have you finished the art of war of the summer as per your assignment entailed?"" 

""... teach I did you one better-"" https://t.co/Fa0SrYuxNR",1,2021-07-06 01:45:58
"@mr_kristof007 “The Art of The Deal”- Trump
“The Art of War”- Shambalaa Translation
“Will”- G. Gordon Liddy
“The Cashflow Quadrant”- Kyosaki https://t.co/L7eVPiSYEE",1,2021-07-06 01:19:56
“I let them win at shit that doesn’t matter that’s the art of war”- Rexx Life,1,2021-07-06 01:17:50
"@jessaella58 @RanTrack3 @cali4niapug @Only5YearsLeft @HulloAlice @danielleweisber Don't mind that guy.  This is what consuming The Art of War, cryptocurrency blogs, and The Joe Rogan Podcast do to people. 

You do you.",0,2021-07-06 01:08:41
"“If your enemy is secure at all points, be prepared for him. If he is in superior strength, evade him. If your opponent is temperamental, seek to irritate him. Pretend to be weak, that he may grow arrogant. "" ― Sun Tzu, The Art of War https://t.co/Tdyne9Huap",0,2021-07-06 00:56:34
"@dapr If caffeine aint hitting, hit the caffeine. 

—Sova, The Art of War",12,2021-07-06 00:41:11
"let me tell you something,  Sun Tzu’s ‘The Art of War’ is a sequel. The first book is lost forever.  Don't Let Go of You Wife's Hand at the Mall, Because She Will Start Shopping",0,2021-07-06 00:34:08
@RexxLifeRaj let em win at shit that doesn’t matter that’s the art of war!! 🗣,3,2021-07-06 00:13:21
"concepts into the art of war, she wielded both a technological and economic advantage against her foes, with efforts focused on the control and development important hubs of industry and the establishment of policies emphasizing the promotion of results and individual merit. Her",0,2021-07-06 00:09:12
"@DennisMOLeary Very excited for the future. 

The Art of War - https://t.co/h1rLruVURI",1,2021-07-05 23:37:48
"""all warfare is based on deez nuts"" - sun tzu, the art of war",9,2021-07-05 22:31:26
"@AugieLIVE_ -Sun Tzu, The Art of War",1,2021-07-05 22:26:27
"@ronstephensons @OneJKMolina The Art of War
The Book of Five Rings
Zen in the Martial Arts
How The Mind Works
365 Tao
Never Split the Difference
Eat that Frog
Awaken the Giant Within
Unlimited Power
The Greatest Secret in the World
The Magic of Thinking Big
The Bhagavad-Gita
Feel the Fear and Do It Anyway",1,2021-07-05 22:19:07
@Jell0wYell0w I would not underestimate the far right. They are motivated by the moral law. That’s addressed as the first constraint in the art of war. They believe they are fighting for God and for their life. I believe that makes them less reasonable and more dangerous.,1,2021-07-05 21:46:26
"lazy shepherd @AbiyAhmed is ignorant on the art of war, quality matters more than quantity, But those who seek peace have greater wisdom
ሰነፍ እረኛ አብይ ከብዛት በላይ ጥራት ያለው ውጤታማ የጦርነት ጥበብን አያስተውለውምም ሰላምን ለሚሹ ግን ታላቅ ጥበብ አላቸው",0,2021-07-05 21:19:48
@SummerRhapsody @Billyth51601367 @PinkGuineaPig @alexberesfordTV I’ve already said we’ll be blamed. That’s how it always works - the population you want to target will get blamed so that social pressure is applied. Have you read the art of war?,0,2021-07-05 21:18:43
"@FractalEncrypt oh no, what a surprize- how did we get this so wrong. BTC crowd is at base level no different than the Greed fuelled Banking Cartel- sowing dissention is the art of war BTC was supposed to curb.",0,2021-07-05 21:11:43
"@WOLF_Financial Usually the same 3: The Count of Monte Cristo, The Catcher in the Rye, and The Art of War",1,2021-07-05 21:11:02
"This is track #11 from ""The Art Of War"" album:
👉🏻 THE PRICE OF A MILE (Official Lyric Video)
https://t.co/x4rDNbm4TA https://t.co/3SjayAjAaq",289,2021-07-05 21:00:44
