tweets,likes,time
"hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav books are
folk of the air
percy jackson
the song of achilles
ppl we meet on vacation
we were liars
the infernal devices

pls rt so i can find new moots &lt;3",146,2021-07-08 20:17:22
"RT @iKissieCardan: hey guys i’m mel!! i’m 17 and my pronouns are she/her. i’m new to #booktwt and i’m looking for mutuals!

some of my favo…",0,2021-07-08 20:15:09
"Couldn't put down The Song of Achilles or Circe? Then we have your next read! Daughters of Sparta is our July monthly pick for fiction, and is perfect for fans of mythology retellings.

#mythology #thesongofachilles #greekmythology https://t.co/WxJ2EByT4x",5,2021-07-08 20:14:56
"BITCH I'MA START READING ""The Song of Achilles""",0,2021-07-08 20:11:44
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 20:03:14
@jonnywalker_edu @jenmarzetti1 I also need to read The Song of Achilles which is on my Kindle,1,2021-07-08 20:02:23
"@romancexwhore The Song of Achilles de Madeline Miller. Aunque ya conozcas el mito, lloras a moco tendido",1,2021-07-08 19:59:49
"the song of achilles is so beautifully written, i’m so in love with achilles himself and i just..
i’m in my bookworm arc again guys",0,2021-07-08 19:56:21
@larriemoons i just finished the song of achilles and it was rlly good😩🤩👍,1,2021-07-08 19:50:43
@onyx_and_elm i loooooooove the song of achilles ive read it like a bunch of times,0,2021-07-08 19:50:12
"i'm only at chapter 8 of the song of achilles and i'm already heartbroken, help",0,2021-07-08 19:49:02
"RT @daphcarstairs: hey! i’m trying to get more #booktwt moots. i haven’t read a lot but here are some of my favs: 
- six of crows
- shadow…",0,2021-07-08 19:47:44
"RT @moonyloopin: WAS ANYONE EVER GOING TO TELL ME THE ""NAME ONE HERO WHO WAS HAPPY"" LINE WAS FROM THE SONG OF ACHILLES!?!!? BC I'M CRYING RN",0,2021-07-08 19:47:01
"RT @daphcarstairs: hey! i’m trying to get more #booktwt moots. i haven’t read a lot but here are some of my favs: 
- six of crows
- shadow…",0,2021-07-08 19:45:45
"RT @daphcarstairs: hey! i’m trying to get more #booktwt moots. i haven’t read a lot but here are some of my favs: 
- six of crows
- shadow…",0,2021-07-08 19:45:36
"RT @daphcarstairs: hey! i’m trying to get more #booktwt moots. i haven’t read a lot but here are some of my favs: 
- six of crows
- shadow…",0,2021-07-08 19:45:10
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 19:44:51
RT @nieprzyjemnosci: somehow it still amazes me that some of you have no idea what the song of achilles is about when you reach for that bo…,0,2021-07-08 19:42:14
i’m gonna start reading the song of achilles,1,2021-07-08 19:40:45
I finally started The Song of Achilles and I do not want to finish it,0,2021-07-08 19:40:06
@slut4morana the song of achilles,1,2021-07-08 19:39:13
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 19:32:12
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 19:31:29
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 19:25:45
"@kissmurai The Song of Achilles retells the story of the Teojan War but with 33% more explicit gayness and 24% less misogyny 

Anyways, having read the original Iliad, it's pretty gay to begin with. It's a story abt one dude being PISSED OFF. Interesting, but useless in education imo",1,2021-07-08 19:22:35
RT @nieprzyjemnosci: somehow it still amazes me that some of you have no idea what the song of achilles is about when you reach for that bo…,0,2021-07-08 19:18:30
"@gojogoober I like fucked up books, so:

- 1984 by George Orwell
- A Little Life by Hanya Yanagihara (VERY INTENSE!!! This will suck the life out of you, I had to pause reading in between pages just to recover)
- The Song of Achilles (It's not *that* fucked up, it's just sad)",0,2021-07-08 19:11:56
"@corporalkireads https://t.co/fH0MEC5ymq 
This may be of interest to you in this revelation",1,2021-07-08 19:09:59
"God why did I read ""they both d!ed at the end"" after i finished ""the song of Achilles""?
 I WASN'T READY TO GET MY HEART BROKEN LIKE THAT😭😭😭😭",0,2021-07-08 19:07:40
Reading the song of Achilles has me feeling like I need a crash course on the history of homosexuality in Ancient Greece,0,2021-07-08 19:07:33
ide czytać the song of achilles 🙏,5,2021-07-08 19:05:06
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 18:56:33
"ebay product Introduction   2021-07-08 18:00
category:Books

The Song of Achilles - by Madeline Miller (Paperback) **NEW**
price(USD):9.89

link
 https://t.co/8zw6jhmZNU",0,2021-07-08 18:54:04
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 18:49:26
@Topthefi oh I've been wanting to read the song of achilles!,1,2021-07-08 18:40:35
"RT @iKissieCardan: hey guys i’m mel!! i’m 17 and my pronouns are she/her. i’m new to #booktwt and i’m looking for mutuals!

some of my favo…",0,2021-07-08 18:35:40
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 18:30:10
"@hisnameshope aw the title sounds good!

i just finished 'aristotle and dante discover the secrets of the universe' and i'm going to start 'the song of achilles'",1,2021-07-08 18:29:23
"@phrrylvr the song of achilles, they both die at the end, we were liars, the midnight library, aristotle &amp; dante discover the secrets of the universe",0,2021-07-08 18:24:42
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 18:23:49
Marked as to-read: The Song of Achilles by Madeline Miller https://t.co/ySA4u4KoVy,0,2021-07-08 18:20:28
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 18:20:20
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 18:19:03
welp i think i am going to reread the song of achilles,4,2021-07-08 18:18:40
RT @rayleearts: The Song of Achilles is such a fucking masterpiece. Nobody can tell me otherwise. I just finished it and I’m sobbing,0,2021-07-08 18:18:01
"Szczerze powiedziawszy the song of Achilles to najpiękniejsza książka jaką kiedykolwiek przeczytałam. Jest napisana cudownie, mity greckie kocham wiec tym bardziej skradła moje serce https://t.co/5PieqFBCDO",1,2021-07-08 18:16:21
i'm reading the song of achilles and the name ajax appeared... i miss Him,0,2021-07-08 18:15:04
okay i've read the song of achilles- and im bawling,0,2021-07-08 18:03:36
"RT @dreambeside: hi im new to #booktwt and im looking for mutuals &lt;3

my favs -
shadowhunter chronicles (tda)
girls of paper and fire
furyb…",0,2021-07-08 17:57:44
I’m about to start reading The Song of Achilles. Please keep my emotional ass in your thoughts and prayers.,3,2021-07-08 17:56:36
omg omg omg someone just suggested the bub who plays simon in young royals should play patroclus in the film adaption of the song of achilles and that would literally be so perfect I’m gonna cry just thinking about it 🥺,0,2021-07-08 17:55:13
"@nefelibatabitch in this you can find the download or read button
https://t.co/jwX6Mff7dW",0,2021-07-08 17:51:12
@leighannescass thats sweet!! omg tell me abt it 0.0 also ive not started the song of achilles yet but i have six of crows and i rly like it so go buy ittt,1,2021-07-08 17:50:24
I finally bought The song of Achilles ! . I will be updating under this tweet every comment and emotion I feel the need to express as I read. https://t.co/96jz5oTOJz,0,2021-07-08 17:49:12
me rn reading the song of achilles it's so fucking cute i'm so https://t.co/btMvAyRRB8,0,2021-07-08 17:48:55
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 17:44:30
"@literarybase The Song of Achilles - Madeline Miller (pls this is so good and a must read)
Six of Crows duology - Leigh Bardugo (you will love the plot &amp; characters 🥲)
Dial A for Aunties - Jesse Q. Sutanto (romcom, Chinese indo culture, so good)
The Vegetarian - Han Kang (short but beautiful)",3,2021-07-08 17:36:31
"@yoonginaurrr @pink_heartcuffs naurrr tsoa, the song of achilles",1,2021-07-08 17:30:48
i finally finished the song of Achilles who cheered,1,2021-07-08 17:28:38
"RT @xgalimatias: i want more moots so interact with this tweet if u like
☁️ six of crows 
☁️ the gilded wolves 
☁️ the poppy war
☁️ if we w…",0,2021-07-08 17:27:07
I'm going to read The song of Achilles and try to go to sleep early because I've to wake up early to watch our fishboy,0,2021-07-08 17:25:15
"RT @dreambeside: hi im new to #booktwt and im looking for mutuals &lt;3

my favs -
shadowhunter chronicles (tda)
girls of paper and fire
furyb…",0,2021-07-08 17:22:51
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 17:22:41
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 17:09:53
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 17:04:10
yawa wa mn diay koy hard copy sa the song of achilles,0,2021-07-08 17:02:30
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 17:01:35
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 17:01:19
"WAS ANYONE EVER GOING TO TELL ME THE ""NAME ONE HERO WHO WAS HAPPY"" LINE WAS FROM THE SONG OF ACHILLES!?!!? BC I'M CRYING RN",54,2021-07-08 17:00:17
that scene in the song of achilles with the princess... yeah that shit hurted,0,2021-07-08 16:59:20
my mom just sent me this picture with the caption ‘i just started the song of achilles!’😭 https://t.co/DYHrtmzQvb,4,2021-07-08 16:58:45
the song of achilles&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,0,2021-07-08 16:52:56
"@boycherubim okay i know, reading silence of the girls after the song of achilles is so bizarre, because tsoa works hard to make you sympathize with achilles AND THEN SILENCE OF THE GIRLS ???????",1,2021-07-08 16:49:06
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 16:45:59
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 16:45:19
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 16:43:38
i tried to read the song of Achilles once but I had to give up after like 30 pages cause i just couldn't focus on it at all,0,2021-07-08 16:42:39
lrt: I'm scared to read the song of achilles because I know I will get obsessed with it💀,7,2021-07-08 16:40:25
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 16:37:33
"RT @daphcarstairs: hey! i’m trying to get more #booktwt moots. i haven’t read a lot but here are some of my favs: 
- six of crows
- shadow…",0,2021-07-08 16:37:18
"RT @daphcarstairs: hey! i’m trying to get more #booktwt moots. i haven’t read a lot but here are some of my favs: 
- six of crows
- shadow…",0,2021-07-08 16:36:49
"hey! i’m trying to get more #booktwt moots. i haven’t read a lot but here are some of my favs: 
- six of crows
- shadow and bone 
- the song of achilles 
- the last hours
- the hating game 
- it ends with us
- we hunt the flame 
- crescent city

please like or rt ty&lt;33",59,2021-07-08 16:36:35
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 16:36:16
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 16:36:04
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-08 16:35:56
RT @nieprzyjemnosci: somehow it still amazes me that some of you have no idea what the song of achilles is about when you reach for that bo…,0,2021-07-08 16:35:35
the song of achilles is the greatest work of nonfiction in human history,433,2021-07-08 16:35:29
"im finally reading the song of achilles, super late ik",0,2021-07-08 16:33:55
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 16:33:31
vou ganhar o livro físico de the song of achilles 🥰,0,2021-07-08 16:25:42
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 16:22:31
Is the song of Achilles fanfiction,7,2021-07-08 16:22:30
I REALLY want to write a Geto x Gojo version of “The Song of Achilles” but like that was sad…idk if I can mentally do that right now,1,2021-07-08 16:19:24
"@thorwantsletter It's good Madeline Miller really has a way of retelling Greek Mythology, and she has set the bar high. But I personally liked her second novel Circe more. Whether or not you end up enjoying the Song of Achilles I highly recommend checking out Circe too.",1,2021-07-08 16:15:11
@literarybase banyak banget sebenernya.. tapi menurutku The Song of Achilles.,0,2021-07-08 16:07:33
"no caso, o livro é the song of achilles. a parte da trama sobre a guerra de troia foi onde eu parei e me recuso a continuar.",0,2021-07-08 16:07:21
"nunca aconteceu antes, mas eu simplesmente interrompi a leitura de um livro porque não quero sofrer com a morte de um personagem (que é certa). e a leitura é simplesmente MARAVILHOSA, mas arreguei.

tá feliz, the song of achilles? me convençam a continuar a ler a guerra de troia.",2,2021-07-08 16:06:44
doslownie dalam licka paru tiktokom z the song of achilles i trafilam na booktok rozumiem,0,2021-07-08 16:04:45
the writing style in the song of achilles MAKES ME CREAM I NEED MORE IM SERIOUS WHOSE ASS DO I NEED TO EAT,0,2021-07-08 16:01:49
"1. The Song of Achilles by Madeline Miller.
⭐: 5/5

Alurnya indah dan nyakitin di waktu yang sama. Bukunya bikin aku ngerasa hampa pas nyelesaiin. Aku baca yang terjemahan dan bahasanya enak banget, ga kaku dan ga bikin bingung. Endingnya bikin merinding.",0,2021-07-08 15:57:57
@MillerMadeline I finished reading The Song of Achilles last night. I loved it. And I cried at the ending. Thank you for a beautiful story.,0,2021-07-08 15:57:39
no bc every time i go to a bookstore the first book i see happens to be a book that i'm currently reading like what the hell i walked in and the song of achilles was right in front of me 😭,0,2021-07-08 15:51:05
What's the name of the last book you read? — The song of Achilles. Courtesy of a certain angel I adore who suggested it. https://t.co/pOJH7qLfW3,1,2021-07-08 15:48:28
@zeeisaking the song of achilles,1,2021-07-08 15:48:24
the song of achilles is so beautiful,10,2021-07-08 15:46:55
"RT @dreambeside: hi im new to #booktwt and im looking for mutuals &lt;3

my favs -
shadowhunter chronicles (tda)
girls of paper and fire
furyb…",0,2021-07-08 15:29:24
"tava na Amazon fuçando e vi 
the song of Achilles, capa dura, 29,90
fiquei MEU DEUS EU PRECISO COMPRAR
quando coloquei no carrinho vi que era 299,90
nunca me senti tão desiludida",0,2021-07-08 15:28:33
lagi baca The Song of Achilles udah kerasa sedihnya t_____t,0,2021-07-08 15:25:01
starting the song of achilles im so excited but also scared  ive seen so many oomfs rave about this book,1,2021-07-08 15:17:41
@jongiemew A person pronounced the song of “Achilles” wrong and they got mad about it,1,2021-07-08 15:13:09
Have you heard about DAUGHTERS OF SPARTA by @ClaireEHeywood? We're panicking a little because its so good. Like you thought The Song of Achilles was good. . . then came Helen and Klytemnestra. https://t.co/bJeOj3ZhPt,2,2021-07-08 15:11:02
"RT @Ostraca_EU: Check out this Amazon deal: The Song of Achilles: A Novel by Miller, Madeline https://t.co/5DBobcHGOO via @amazon",0,2021-07-08 15:08:35
"RT @darkheretics: hii guys!! i recently started reading again so i'm new to #booktwt and looking for mutuals! i'll fb 

some of fav books:…",0,2021-07-08 15:01:44
5 of 5 stars to The Song of Achilles by Madeline Miller https://t.co/PYfNvBNSGE,0,2021-07-08 15:01:41
"RT @xgalimatias: i want more moots so interact with this tweet if u like
☁️ six of crows 
☁️ the gilded wolves 
☁️ the poppy war
☁️ if we w…",0,2021-07-08 15:01:01
i'm reading the song of achilles and it's so well written???,55,2021-07-08 15:00:19
"@literarybase the song of Achilles. Kayanya karena ekspetasi akunya aja yang beda sama yg disajikan, jadi engga lanjut",0,2021-07-08 15:00:04
people on tumblr are making parallels between Young Royals and The Song of Achilles and i am on the verge of either jumping out my window or crying buckets,7,2021-07-08 14:57:45
"RT @dreambeside: hi im new to #booktwt and im looking for mutuals &lt;3

my favs -
shadowhunter chronicles (tda)
girls of paper and fire
furyb…",0,2021-07-08 14:54:29
"my cousin and i are talking about the song of achilles, we are so angry for no reason",0,2021-07-08 14:51:06
Made the mistake of finishing THE SONG OF ACHILLES by Madeline Miller during work hours and now I literally can't focus on anything else.,0,2021-07-08 14:50:39
"RT @iKissieCardan: hey guys i’m mel!! i’m 17 and my pronouns are she/her. i’m new to #booktwt and i’m looking for mutuals!

some of my favo…",0,2021-07-08 14:48:03
"RT @dreambeside: hi im new to #booktwt and im looking for mutuals &lt;3

my favs -
shadowhunter chronicles (tda)
girls of paper and fire
furyb…",0,2021-07-08 14:47:47
"RT @iKissieCardan: hey guys i’m mel!! i’m 17 and my pronouns are she/her. i’m new to #booktwt and i’m looking for mutuals!

some of my favo…",0,2021-07-08 14:44:53
"So my reading list for now....
- ORV
- The song of achilles
- Stormlight archive series

Not even getting into the pending mangas and webtoons right now. So much is there.",5,2021-07-08 14:43:23
"RT @iKissieCardan: hey guys i’m mel!! i’m 17 and my pronouns are she/her. i’m new to #booktwt and i’m looking for mutuals!

some of my favo…",0,2021-07-08 14:43:05
"RT @xgalimatias: i want more moots so interact with this tweet if u like
☁️ six of crows 
☁️ the gilded wolves 
☁️ the poppy war
☁️ if we w…",0,2021-07-08 14:41:47
"RT @xgalimatias: i want more moots so interact with this tweet if u like
☁️ six of crows 
☁️ the gilded wolves 
☁️ the poppy war
☁️ if we w…",0,2021-07-08 14:39:12
"I HATE ALK OF U, WHY DID YOU TELL ME TO READ THE SONG OF ACHILLES. I DIDNT DESERVE TO CRY FOR THIS",0,2021-07-08 14:38:06
RT @rayleearts: The Song of Achilles is such a fucking masterpiece. Nobody can tell me otherwise. I just finished it and I’m sobbing,0,2021-07-08 14:33:25
don't listen to heaven knows while reading last chapters of the song of achilles or they both die at the end. sounds fun ik but IT HURTS DONT,1,2021-07-08 14:31:07
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 14:29:57
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 14:27:36
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 14:21:25
catch me rereading the song of achilles once the sem is over just to feel something again 🤪,4,2021-07-08 14:19:40
I spent 3 hours listening to the song of Achilles and I'm only on chapter 12 lmaooo,1,2021-07-08 14:19:02
"RT @PERS4SSY: HI ! i'm new to #booktwt. rt/like this tweet to become mutuals.

i love:
PERCY JACKSON !!! (pjo, hoo, toa)
they both die at t…",0,2021-07-08 14:17:08
"RT @ToneattoGiulia: In love with @MillerMadeline 's ""The Song of Achilles"" 🧡🏺 #thesongofachilles #fanart https://t.co/05ChzIAtYM",0,2021-07-08 14:17:07
@literarybase The Song of Achilles,0,2021-07-08 14:14:25
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 14:10:13
"one of my moots is reading the song of achilles
good luck",0,2021-07-08 14:09:58
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 14:08:48
"i forget to say this but i love six of crows, percy jackson, magnus chase, the grishaverse and riordanverse in general, greek mythology stuff (my literal fave book is the song of achilles). somehow i never wrote this before lmao",0,2021-07-08 14:08:06
"What actual books would you recommend? Btw love your work — i have a few! the song of achilles, we are all completely beside ourselves, normal people, wuthering heights, jane eyre, anything by virginia woolf are some of my favs  https://t.co/uXwvyGod2Y",11,2021-07-08 14:07:12
RT @rayleearts: The Song of Achilles is such a fucking masterpiece. Nobody can tell me otherwise. I just finished it and I’m sobbing,0,2021-07-08 14:06:39
"RT @Ostraca_EU: Check out this Amazon deal: The Song of Achilles: A Novel by Miller, Madeline https://t.co/5DBobcHGOO via @amazon",0,2021-07-08 14:06:23
RT @rayleearts: The Song of Achilles is such a fucking masterpiece. Nobody can tell me otherwise. I just finished it and I’m sobbing,0,2021-07-08 14:04:57
RT @rayleearts: The Song of Achilles is such a fucking masterpiece. Nobody can tell me otherwise. I just finished it and I’m sobbing,0,2021-07-08 14:03:21
"RT @Ostraca_EU: Check out this Amazon deal: The Song of Achilles: A Novel by Miller, Madeline https://t.co/5DBobcHGOO via @amazon",0,2021-07-08 14:01:31
RT @rayleearts: The Song of Achilles is such a fucking masterpiece. Nobody can tell me otherwise. I just finished it and I’m sobbing,0,2021-07-08 14:00:48
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 14:00:34
I reread The Song Of Achilles and I finished it last night 😌 https://t.co/5t2047IFqC,7,2021-07-08 13:59:16
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 13:50:29
RT @rayleearts: The Song of Achilles is such a fucking masterpiece. Nobody can tell me otherwise. I just finished it and I’m sobbing,0,2021-07-08 13:49:57
"RT @Ostraca_EU: Check out this Amazon deal: The Song of Achilles: A Novel by Miller, Madeline https://t.co/5DBobcHGOO via @amazon",0,2021-07-08 13:45:44
RT @rayleearts: The Song of Achilles is such a fucking masterpiece. Nobody can tell me otherwise. I just finished it and I’m sobbing,0,2021-07-08 13:44:18
The Song of Achilles is such a fucking masterpiece. Nobody can tell me otherwise. I just finished it and I’m sobbing,38,2021-07-08 13:43:57
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 13:38:26
im gonna read the song of achilles,0,2021-07-08 13:33:28
God sake did I just see a spoiler about the song of Achilles. Can ppl not.,0,2021-07-08 13:31:20
@RydingEdvin @sreeja_akula You should also read The Song of Achilles! Just prepare yourself for some tears,7,2021-07-08 13:30:17
"wait omg, di ko iniexpect na ganto story ng the song of achilles😳",1,2021-07-08 13:28:38
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 13:25:29
"my irl who read the song of achilles said to me that achilles and patroclus weren’t lovers but just friends. 
do they know how to read ?😭",0,2021-07-08 13:25:05
"RT @dreambeside: hi im new to #booktwt and im looking for mutuals &lt;3

my favs -
shadowhunter chronicles (tda)
girls of paper and fire
furyb…",0,2021-07-08 13:23:33
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 13:20:57
"RT @xgalimatias: i want more moots so interact with this tweet if u like
☁️ six of crows 
☁️ the gilded wolves 
☁️ the poppy war
☁️ if we w…",0,2021-07-08 13:20:14
"@ulyreads @literarybase kalau boleh tau kenapaa kak? aku mau beli the song of achilles sama circe, tapi masi maju mundurr",0,2021-07-08 13:11:05
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 13:10:42
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 13:09:53
@literarybase The Song of Achilles,0,2021-07-08 13:08:30
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 13:07:13
"RT @ToneattoGiulia: In love with @MillerMadeline 's ""The Song of Achilles"" 🧡🏺 #thesongofachilles #fanart https://t.co/05ChzIAtYM",0,2021-07-08 13:07:12
"@vaquerocomoyo pasar de leer salinger, a the song of achilles y ahora esto mi sad girl literature summer",0,2021-07-08 12:58:13
"On page 320 of 352 of The Song of Achilles, by Madeline Miller https://t.co/I2l7sZzCBx",0,2021-07-08 12:55:17
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 12:52:57
anyone here for the song of Achilles updates?,0,2021-07-08 12:38:53
"somehow it still amazes me that some of you have no idea what the song of achilles is about when you reach for that book. The very concept of not knowing story of the trojan war or achilles himself even vaguely is unreal to me, what were you doing in primary school?",126,2021-07-08 12:38:34
omfg ppl read the song of achilles in one fuckin sitting 🐘 HOWWWW,5,2021-07-08 12:22:20
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 12:10:24
RT @stephbohrer: the song of achilles is the best book i’ve ever read and i will not stop shouting it from the rooftops until you’ve all re…,0,2021-07-08 12:08:12
the song of achilles has broken me,1,2021-07-08 12:08:05
you might even say................ young royals and the song of achilles,0,2021-07-08 12:00:01
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 11:49:24
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 11:48:00
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 11:26:47
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 11:24:06
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 11:21:20
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 11:16:57
@PIEDCYPHERR the song of achilles tbh,1,2021-07-08 11:13:07
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 11:08:34
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 11:08:15
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 11:05:57
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 11:05:29
"the song of achilles by madeline miller 
⭐️⭐️⭐️⭐️/5",0,2021-07-08 11:03:48
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 10:57:00
RT @faseeha__: brb crying bc of the song of achilles,0,2021-07-08 10:56:10
"RT @iKissieCardan: hey guys i’m mel!! i’m 17 and my pronouns are she/her. i’m new to #booktwt and i’m looking for mutuals!

some of my favo…",0,2021-07-08 10:52:32
"RT @iKissieCardan: hey guys i’m mel!! i’m 17 and my pronouns are she/her. i’m new to #booktwt and i’m looking for mutuals!

some of my favo…",0,2021-07-08 10:51:55
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 10:49:38
"the gilded ones
the seven husbands of Evelyn Hugo
the song of achilles https://t.co/0ksbTk8qyu",0,2021-07-08 10:48:40
"@thisisari__ I've read Emma and to kill a Mockingbird. Not circe but I've read her other book, the song of Achilles",1,2021-07-08 10:46:55
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 10:42:29
ok this is a tweet to say i’m now going to start reading the song of achilles,1,2021-07-08 10:36:02
the song of achilles https://t.co/uFz4IIWPNl,0,2021-07-08 10:35:28
"i just opened la casa del libro to be met with the song of achilles, the midnight library, one last stop and the vanishing half .. not complaining but a little bit amazed",1,2021-07-08 10:33:45
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 10:31:59
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 10:31:52
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-08 10:30:58
"“I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck the earth. I would know him in death, at the end of the world.”
― Madeline Miller, The Song of Achilles https://t.co/NqNtXW1drc",198,2021-07-08 10:30:00
I read The Song of Achilles by Madeline Miller https://t.co/fwrFikMCnN,0,2021-07-08 10:22:30
My friend bought these beautiful editions of Circe and The Song of Achilles and I'm TEMPTED to also buy,1,2021-07-08 10:07:37
I just finished reading the Song of Achilles AND HEAR ME OUT. This man as Achilles!!! Purrrr https://t.co/puBfeDao11,1,2021-07-08 10:03:00
